customer_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
CUST_01526,219,1,748.9,1,1,2,4,Lost Customers
CUST_01527,42,5,17642.83,4,4,5,13,Champions
CUST_01528,81,1,1032.57,3,1,2,6,At Risk
CUST_01529,143,3,1392.35,2,3,2,7,Potential Loyalists
CUST_01530,282,1,100.49,1,1,1,3,Lost Customers
CUST_01531,214,3,519.39,1,3,1,5,At Risk
CUST_01532,123,2,760.12,3,2,2,7,Potential Loyalists
CUST_01533,7,3,2614.17,5,3,3,11,Loyal Customers
CUST_01534,17,1,707.97,5,1,2,8,Potential Loyalists
CUST_01535,109,3,3368.55,3,3,3,9,Potential Loyalists
CUST_01536,334,2,5419.69,1,2,4,7,Potential Loyalists
CUST_01537,8,6,12384.09,5,5,5,15,Champions
CUST_01538,45,9,5426.32,4,5,4,13,Champions
CUST_01539,320,2,158.96,1,2,1,4,Lost Customers
CUST_01540,330,1,8530.4,1,1,5,7,Potential Loyalists
CUST_01541,375,1,2309.4,1,1,3,5,At Risk
CUST_01542,14,3,2485.48,5,3,3,11,Loyal Customers
CUST_01543,67,3,4263.37,4,3,4,11,Loyal Customers
CUST_01544,121,2,1049.79,3,2,2,7,Potential Loyalists
CUST_01545,26,2,968.9399999999999,5,2,2,9,Potential Loyalists
CUST_01546,66,3,650.58,4,3,1,8,Potential Loyalists
CUST_01547,13,4,3143.85,5,4,3,12,Loyal Customers
CUST_01548,57,8,5292.26,4,5,4,13,Champions
CUST_01549,6,5,13348.1,5,4,5,14,Champions
CUST_01550,200,2,3374.46,2,2,3,7,Potential Loyalists
CUST_01551,15,2,3168.75,5,2,3,10,Loyal Customers
CUST_01552,110,3,948.63,3,3,2,8,Potential Loyalists
CUST_01553,117,1,3179.82,3,1,3,7,Potential Loyalists
CUST_01554,37,6,3562.77,4,5,4,13,Champions
CUST_01555,50,1,1663.17,4,1,2,7,Potential Loyalists
CUST_01556,379,2,4539.3,1,2,4,7,Potential Loyalists
CUST_01557,135,4,6007.92,2,4,4,10,Loyal Customers
CUST_01558,11,5,12753.4,5,4,5,14,Champions
CUST_01559,56,4,2079.16,4,4,3,11,Loyal Customers
CUST_01560,6,8,2720.1,5,5,3,13,Champions
CUST_01561,6,3,15423.039999999999,5,3,5,13,Champions
CUST_01562,9,6,20035.94,5,5,5,15,Champions
CUST_01563,94,2,428.9,3,2,1,6,At Risk
CUST_01564,136,3,3961.1800000000003,2,3,4,9,Potential Loyalists
CUST_01565,29,3,849.6,5,3,2,10,Loyal Customers
CUST_01566,181,1,2671.96,2,1,3,6,At Risk
CUST_01567,18,3,534.26,5,3,1,9,Potential Loyalists
CUST_01568,280,1,1778.32,1,1,3,5,At Risk
CUST_01569,18,3,1122.94,5,3,2,10,Loyal Customers
CUST_01570,101,2,11421.7,3,2,5,10,Loyal Customers
CUST_01571,28,4,1182.49,5,4,2,11,Loyal Customers
CUST_01572,101,9,8133.74,3,5,5,13,Champions
CUST_01573,3,2,50628.15,5,2,5,12,Loyal Customers
CUST_01574,56,3,1189.93,4,3,2,9,Potential Loyalists
CUST_01575,199,3,409.42,2,3,1,6,At Risk
CUST_01576,175,3,10467.8,2,3,5,10,Loyal Customers
CUST_01577,48,7,797.35,4,5,2,11,Loyal Customers
CUST_01578,394,1,16999.5,1,1,5,7,Potential Loyalists
CUST_01579,98,10,11849.67,3,5,5,13,Champions
CUST_01580,61,1,46.52,4,1,1,6,At Risk
CUST_01581,340,2,499.25,1,2,1,4,Lost Customers
CUST_01582,147,6,8717.36,2,5,5,12,Loyal Customers
CUST_01583,245,1,118.92,1,1,1,3,Lost Customers
CUST_01584,84,3,1131.1299999999999,3,3,2,8,Potential Loyalists
CUST_01585,56,6,7779.780000000001,4,5,5,14,Champions
CUST_01586,44,6,12558.11,4,5,5,14,Champions
CUST_01587,378,2,902.69,1,2,2,5,At Risk
CUST_01588,75,3,1560.3300000000002,3,3,2,8,Potential Loyalists
CUST_01589,95,4,10523.35,3,4,5,12,Loyal Customers
CUST_01590,326,2,19134.350000000002,1,2,5,8,Potential Loyalists
CUST_01591,108,5,7479.650000000001,3,4,5,12,Loyal Customers
CUST_01592,72,6,5865.1900000000005,3,5,4,12,Loyal Customers
CUST_01593,52,4,5333.83,4,4,4,12,Loyal Customers
CUST_01594,21,10,4584.62,5,5,4,14,Champions
CUST_01595,130,3,6014.27,2,3,4,9,Potential Loyalists
CUST_01596,23,2,317.64,5,2,1,8,Potential Loyalists
CUST_01597,197,2,18121.7,2,2,5,9,Potential Loyalists
CUST_01598,170,1,182.26,2,1,1,4,Lost Customers
CUST_01599,307,2,891.8399999999999,1,2,2,5,At Risk
CUST_01600,9,4,16287.83,5,4,5,14,Champions
CUST_01601,188,1,168.53,2,1,1,4,Lost Customers
CUST_01602,96,7,1769.4299999999998,3,5,3,11,Loyal Customers
CUST_01603,62,2,1930.9099999999999,4,2,3,9,Potential Loyalists
CUST_01604,305,1,5879.99,1,1,4,6,At Risk
CUST_01605,325,1,79.35,1,1,1,3,Lost Customers
CUST_01606,340,1,391.36,1,1,1,3,Lost Customers
CUST_01607,379,3,2149.34,1,3,3,7,Potential Loyalists
CUST_01608,314,2,159.54,1,2,1,4,Lost Customers
CUST_01609,145,3,2121.0,2,3,3,8,Potential Loyalists
CUST_01610,207,1,434.57,2,1,1,4,Lost Customers
CUST_01611,86,2,1915.44,3,2,3,8,Potential Loyalists
CUST_01612,14,2,2238.28,5,2,3,10,Loyal Customers
CUST_01613,90,5,951.38,3,4,2,9,Potential Loyalists
CUST_01614,90,5,6376.92,3,4,4,11,Loyal Customers
CUST_01615,185,3,1161.02,2,3,2,7,Potential Loyalists
CUST_01616,265,1,1143.72,1,1,2,4,Lost Customers
CUST_01617,232,1,361.78,1,1,1,3,Lost Customers
CUST_01618,256,3,7114.42,1,3,5,9,Potential Loyalists
CUST_01619,307,1,125.76,1,1,1,3,Lost Customers
CUST_01620,148,1,59.95,2,1,1,4,Lost Customers
CUST_01621,53,1,839.52,4,1,2,7,Potential Loyalists
CUST_01622,233,3,2881.36,1,3,3,7,Potential Loyalists
CUST_01623,260,2,267.03,1,2,1,4,Lost Customers
CUST_01624,80,6,17034.61,3,5,5,13,Champions
CUST_01625,129,3,4195.55,2,3,4,9,Potential Loyalists
CUST_01626,186,3,3389.12,2,3,3,8,Potential Loyalists
CUST_01627,59,2,658.7,4,2,1,7,Potential Loyalists
CUST_01628,370,2,647.05,1,2,1,4,Lost Customers
CUST_01629,329,1,220.01,1,1,1,3,Lost Customers
CUST_01630,69,3,3405.15,4,3,3,10,Loyal Customers
CUST_01631,126,3,3062.5200000000004,2,3,3,8,Potential Loyalists
CUST_01632,251,4,1191.22,1,4,2,7,Potential Loyalists
CUST_01633,62,5,13860.95,4,4,5,13,Champions
CUST_01634,118,2,664.3900000000001,3,2,2,7,Potential Loyalists
CUST_01635,7,3,7377.57,5,3,5,13,Champions
CUST_01636,3,6,2506.65,5,5,3,13,Champions
CUST_01637,277,3,770.7,1,3,2,6,At Risk
CUST_01638,390,2,4846.0599999999995,1,2,4,7,Potential Loyalists
CUST_01639,237,4,1816.51,1,4,3,8,Potential Loyalists
CUST_01640,59,5,4744.07,4,4,4,12,Loyal Customers
CUST_01641,382,1,297.96,1,1,1,3,Lost Customers
CUST_01642,135,5,2950.05,2,4,3,9,Potential Loyalists
CUST_01643,147,3,540.1,2,3,1,6,At Risk
CUST_01644,22,7,10510.86,5,5,5,15,Champions
CUST_01645,29,4,1146.22,5,4,2,11,Loyal Customers
CUST_01646,415,1,326.45,1,1,1,3,Lost Customers
CUST_01647,101,4,5173.51,3,4,4,11,Loyal Customers
CUST_01648,19,6,2291.05,5,5,3,13,Champions
CUST_01649,104,5,1695.47,3,4,2,9,Potential Loyalists
CUST_01650,20,3,632.5,5,3,1,9,Potential Loyalists
CUST_01651,35,7,9925.92,4,5,5,14,Champions
CUST_01652,125,2,5755.41,2,2,4,8,Potential Loyalists
CUST_01653,150,2,3891.2599999999998,2,2,4,8,Potential Loyalists
CUST_01654,410,1,2605.35,1,1,3,5,At Risk
CUST_01655,42,1,425.02,4,1,1,6,At Risk
CUST_01656,67,5,2716.4500000000003,4,4,3,11,Loyal Customers
CUST_01657,41,2,236.13,4,2,1,7,Potential Loyalists
CUST_01658,221,1,183.36,1,1,1,3,Lost Customers
CUST_01659,225,2,657.65,1,2,1,4,Lost Customers
CUST_01660,89,2,3945.52,3,2,4,9,Potential Loyalists
CUST_01661,49,2,635.1700000000001,4,2,1,7,Potential Loyalists
CUST_01662,71,8,12941.81,4,5,5,14,Champions
CUST_01663,5,4,1269.99,5,4,2,11,Loyal Customers
CUST_01664,329,2,653.8399999999999,1,2,1,4,Lost Customers
CUST_01665,87,2,785.46,3,2,2,7,Potential Loyalists
CUST_01666,330,2,481.45000000000005,1,2,1,4,Lost Customers
CUST_01667,195,4,8014.280000000001,2,4,5,11,Loyal Customers
CUST_01668,56,3,3063.41,4,3,3,10,Loyal Customers
CUST_01669,145,3,11876.57,2,3,5,10,Loyal Customers
CUST_01670,5,2,922.0200000000001,5,2,2,9,Potential Loyalists
CUST_01671,180,4,4361.99,2,4,4,10,Loyal Customers
CUST_01672,4,5,13805.449999999999,5,4,5,14,Champions
CUST_01673,38,8,15520.9,4,5,5,14,Champions
CUST_01674,368,1,2887.12,1,1,3,5,At Risk
CUST_01675,183,2,2938.2400000000002,2,2,3,7,Potential Loyalists
CUST_01676,101,3,15970.85,3,3,5,11,Loyal Customers
CUST_01677,213,2,1475.42,1,2,2,5,At Risk
CUST_01678,38,1,3119.14,4,1,3,8,Potential Loyalists
CUST_01679,147,2,9139.32,2,2,5,9,Potential Loyalists
CUST_01680,290,2,2871.64,1,2,3,6,At Risk
CUST_01681,99,1,420.43,3,1,1,5,At Risk
CUST_01682,66,10,6633.22,4,5,4,13,Champions
CUST_01683,139,1,2847.85,2,1,3,6,At Risk
CUST_01684,51,3,773.47,4,3,2,9,Potential Loyalists
CUST_01685,224,3,3825.6499999999996,1,3,4,8,Potential Loyalists
CUST_01686,98,3,625.06,3,3,1,7,Potential Loyalists
CUST_01687,262,4,6368.79,1,4,4,9,Potential Loyalists
CUST_01688,124,3,540.72,2,3,1,6,At Risk
CUST_01689,270,2,5705.780000000001,1,2,4,7,Potential Loyalists
CUST_01690,6,2,1140.0300000000002,5,2,2,9,Potential Loyalists
CUST_01691,28,4,3310.31,5,4,3,12,Loyal Customers
CUST_01692,10,10,8738.84,5,5,5,15,Champions
CUST_01693,129,5,5272.039999999999,2,4,4,10,Loyal Customers
CUST_01694,82,2,369.53999999999996,3,2,1,6,At Risk
CUST_01695,60,8,4495.139999999999,4,5,4,13,Champions
CUST_01696,102,1,1904.65,3,1,3,7,Potential Loyalists
CUST_01697,73,2,1136.69,3,2,2,7,Potential Loyalists
CUST_01698,151,4,1511.6200000000003,2,4,2,8,Potential Loyalists
CUST_01699,106,3,11059.220000000001,3,3,5,11,Loyal Customers
CUST_01700,172,2,12536.23,2,2,5,9,Potential Loyalists
CUST_01701,135,5,3795.5500000000006,2,4,4,10,Loyal Customers
CUST_01702,39,2,3934.92,4,2,4,10,Loyal Customers
CUST_01703,63,3,1149.1499999999999,4,3,2,9,Potential Loyalists
CUST_01704,76,4,845.55,3,4,2,9,Potential Loyalists
CUST_01705,19,1,96.92,5,1,1,7,Potential Loyalists
CUST_01706,148,1,365.58,2,1,1,4,Lost Customers
CUST_01707,26,6,4351.96,5,5,4,14,Champions
CUST_01708,51,2,3712.06,4,2,4,10,Loyal Customers
CUST_01709,379,2,863.3299999999999,1,2,2,5,At Risk
CUST_01710,59,3,591.7,4,3,1,8,Potential Loyalists
CUST_01711,77,4,10336.96,3,4,5,12,Loyal Customers
CUST_01712,234,2,1171.6100000000001,1,2,2,5,At Risk
CUST_01713,128,1,77.24,2,1,1,4,Lost Customers
CUST_01714,80,5,1541.78,3,4,2,9,Potential Loyalists
CUST_01715,432,1,9509.56,1,1,5,7,Potential Loyalists
CUST_01716,325,1,849.93,1,1,2,4,Lost Customers
CUST_01717,174,3,5408.92,2,3,4,9,Potential Loyalists
CUST_01718,4,1,75.78,5,1,1,7,Potential Loyalists
CUST_01719,190,2,11182.01,2,2,5,9,Potential Loyalists
CUST_01720,72,6,7092.41,3,5,5,13,Champions
CUST_01721,17,2,427.77,5,2,1,8,Potential Loyalists
CUST_01722,86,1,126.04,3,1,1,5,At Risk
CUST_01723,7,2,922.4200000000001,5,2,2,9,Potential Loyalists
CUST_01724,333,2,234.20999999999998,1,2,1,4,Lost Customers
CUST_01725,114,4,3293.03,3,4,3,10,Loyal Customers
CUST_01726,190,3,4887.759999999999,2,3,4,9,Potential Loyalists
CUST_01727,19,6,7457.889999999999,5,5,5,15,Champions
CUST_01728,171,3,3187.34,2,3,3,8,Potential Loyalists
CUST_01729,112,1,252.29,3,1,1,5,At Risk
CUST_01730,323,1,801.42,1,1,2,4,Lost Customers
CUST_01731,100,5,4477.55,3,4,4,11,Loyal Customers
CUST_01732,382,1,1450.22,1,1,2,4,Lost Customers
CUST_01733,65,6,7897.490000000001,4,5,5,14,Champions
CUST_01734,15,8,6154.68,5,5,4,14,Champions
CUST_01735,166,2,1416.12,2,2,2,6,At Risk
CUST_01736,338,3,689.7,1,3,2,6,At Risk
CUST_01737,140,2,836.49,2,2,2,6,At Risk
CUST_01738,23,6,4728.26,5,5,4,14,Champions
CUST_01739,107,3,3012.4700000000003,3,3,3,9,Potential Loyalists
CUST_01740,86,3,4321.8,3,3,4,10,Loyal Customers
CUST_01741,101,1,268.4,3,1,1,5,At Risk
CUST_01742,25,9,6804.28,5,5,4,14,Champions
CUST_01743,360,2,3498.17,1,2,3,6,At Risk
CUST_01744,4,10,4478.59,5,5,4,14,Champions
CUST_01745,33,2,1946.0600000000002,4,2,3,9,Potential Loyalists
CUST_01746,34,3,5042.94,4,3,4,11,Loyal Customers
CUST_01747,1,1,138.41,5,1,1,7,Potential Loyalists
CUST_01748,31,6,4439.01,4,5,4,13,Champions
CUST_01749,2,4,5097.71,5,4,4,13,Champions
CUST_01750,5,4,1646.36,5,4,2,11,Loyal Customers
CUST_01751,173,1,134.7,2,1,1,4,Lost Customers
CUST_01752,78,3,1854.7200000000003,3,3,3,9,Potential Loyalists
CUST_01753,59,7,9302.449999999999,4,5,5,14,Champions
CUST_01754,210,3,685.21,2,3,2,7,Potential Loyalists
CUST_01755,10,2,351.52,5,2,1,8,Potential Loyalists
CUST_01756,92,3,11843.630000000001,3,3,5,11,Loyal Customers
CUST_01757,118,1,610.62,3,1,1,5,At Risk
CUST_01758,7,5,5818.46,5,4,4,13,Champions
CUST_01759,21,5,3109.86,5,4,3,12,Loyal Customers
CUST_01760,146,4,7152.14,2,4,5,11,Loyal Customers
CUST_01761,6,6,6538.05,5,5,4,14,Champions
CUST_01762,138,3,532.27,2,3,1,6,At Risk
CUST_01763,44,1,501.75,4,1,1,6,At Risk
CUST_01764,125,1,65.48,2,1,1,4,Lost Customers
CUST_01765,39,2,1099.75,4,2,2,8,Potential Loyalists
CUST_01766,263,2,555.12,1,2,1,4,Lost Customers
CUST_01767,23,2,1294.1799999999998,5,2,2,9,Potential Loyalists
CUST_01768,5,4,2047.75,5,4,3,12,Loyal Customers
CUST_01769,422,1,58.04,1,1,1,3,Lost Customers
CUST_01770,115,2,269.15,3,2,1,6,At Risk
CUST_01771,324,2,807.09,1,2,2,5,At Risk
CUST_01772,1,4,1522.55,5,4,2,11,Loyal Customers
CUST_01773,134,2,994.44,2,2,2,6,At Risk
CUST_01774,198,3,544.72,2,3,1,6,At Risk
CUST_01775,98,5,3149.23,3,4,3,10,Loyal Customers
CUST_01776,1,10,6268.67,5,5,4,14,Champions
CUST_01777,40,3,3794.4,4,3,4,11,Loyal Customers
CUST_01778,336,1,224.0,1,1,1,3,Lost Customers
CUST_01779,62,6,8006.74,4,5,5,14,Champions
CUST_01780,146,3,949.04,2,3,2,7,Potential Loyalists
CUST_01781,28,7,6501.05,5,5,4,14,Champions
CUST_01782,129,7,4976.92,2,5,4,11,Loyal Customers
CUST_01783,60,3,4207.53,4,3,4,11,Loyal Customers
CUST_01784,51,3,1750.01,4,3,3,10,Loyal Customers
CUST_01785,32,7,18620.87,4,5,5,14,Champions
CUST_01786,203,5,1436.2,2,4,2,8,Potential Loyalists
CUST_01787,117,10,11068.92,3,5,5,13,Champions
CUST_01788,393,1,177.04,1,1,1,3,Lost Customers
CUST_01789,429,1,107.2,1,1,1,3,Lost Customers
CUST_01790,130,2,7756.98,2,2,5,9,Potential Loyalists
CUST_01791,235,2,5491.08,1,2,4,7,Potential Loyalists
CUST_01792,130,2,4042.25,2,2,4,8,Potential Loyalists
CUST_01793,60,1,242.32,4,1,1,6,At Risk
CUST_01794,152,2,4148.67,2,2,4,8,Potential Loyalists
CUST_01795,424,1,1277.01,1,1,2,4,Lost Customers
CUST_01796,1,6,10010.659999999998,5,5,5,15,Champions
CUST_01797,347,1,1531.8,1,1,2,4,Lost Customers
CUST_01798,156,4,3683.0600000000004,2,4,4,10,Loyal Customers
CUST_01799,131,1,478.5,2,1,1,4,Lost Customers
CUST_01800,63,5,5610.5599999999995,4,4,4,12,Loyal Customers
CUST_01801,38,2,5375.01,4,2,4,10,Loyal Customers
CUST_01802,154,2,2454.27,2,2,3,7,Potential Loyalists
CUST_01803,369,2,209.64000000000001,1,2,1,4,Lost Customers
CUST_01804,71,3,11926.81,4,3,5,12,Loyal Customers
CUST_01805,45,4,2259.84,4,4,3,11,Loyal Customers
CUST_01806,297,3,5931.88,1,3,4,8,Potential Loyalists
CUST_01807,175,3,684.36,2,3,2,7,Potential Loyalists
CUST_01808,132,4,2035.0100000000002,2,4,3,9,Potential Loyalists
CUST_01809,39,2,1129.9299999999998,4,2,2,8,Potential Loyalists
CUST_01810,103,2,1654.19,3,2,2,7,Potential Loyalists
CUST_01811,111,3,3715.19,3,3,4,10,Loyal Customers
CUST_01812,33,4,6708.21,4,4,4,12,Loyal Customers
CUST_01813,5,5,3249.46,5,4,3,12,Loyal Customers
CUST_01814,101,2,1177.6599999999999,3,2,2,7,Potential Loyalists
CUST_01815,232,1,278.26,1,1,1,3,Lost Customers
CUST_01816,4,9,36557.270000000004,5,5,5,15,Champions
CUST_01817,5,4,2925.05,5,4,3,12,Loyal Customers
CUST_01818,187,3,5081.17,2,3,4,9,Potential Loyalists
CUST_01819,93,2,578.91,3,2,1,6,At Risk
CUST_01820,85,6,3652.6,3,5,4,12,Loyal Customers
CUST_01821,115,3,1485.25,3,3,2,8,Potential Loyalists
CUST_01822,56,3,5681.09,4,3,4,11,Loyal Customers
CUST_01823,170,2,644.52,2,2,1,5,At Risk
CUST_01824,164,3,1282.33,2,3,2,7,Potential Loyalists
CUST_01825,1,1,1085.45,5,1,2,8,Potential Loyalists
CUST_01826,91,2,984.82,3,2,2,7,Potential Loyalists
CUST_01827,6,4,7032.049999999999,5,4,5,14,Champions
CUST_01828,240,2,3087.64,1,2,3,6,At Risk
CUST_01829,367,1,380.54,1,1,1,3,Lost Customers
CUST_01830,58,6,9596.83,4,5,5,14,Champions
CUST_01831,13,9,23476.109999999997,5,5,5,15,Champions
CUST_01832,7,3,4634.0,5,3,4,12,Loyal Customers
CUST_01833,25,2,1347.6699999999998,5,2,2,9,Potential Loyalists
CUST_01834,138,2,2463.7900000000004,2,2,3,7,Potential Loyalists
CUST_01835,32,6,7958.08,4,5,5,14,Champions
CUST_01836,348,1,478.03,1,1,1,3,Lost Customers
CUST_01837,224,2,3966.1899999999996,1,2,4,7,Potential Loyalists
CUST_01838,26,4,3917.91,5,4,4,13,Champions
CUST_01839,71,7,5187.17,4,5,4,13,Champions
CUST_01840,242,4,1544.12,1,4,2,7,Potential Loyalists
CUST_01841,16,2,830.4000000000001,5,2,2,9,Potential Loyalists
CUST_01842,175,2,878.22,2,2,2,6,At Risk
CUST_01843,15,9,7139.67,5,5,5,15,Champions
CUST_01844,85,2,653.64,3,2,1,6,At Risk
CUST_01845,279,2,2125.8,1,2,3,6,At Risk
CUST_01846,435,1,282.04,1,1,1,3,Lost Customers
CUST_01847,47,8,18786.75,4,5,5,14,Champions
CUST_01848,121,3,626.51,3,3,1,7,Potential Loyalists
CUST_01849,20,7,14306.09,5,5,5,15,Champions
CUST_01850,431,1,974.55,1,1,2,4,Lost Customers
CUST_01851,302,1,150.75,1,1,1,3,Lost Customers
CUST_01852,228,3,2240.9,1,3,3,7,Potential Loyalists
CUST_01853,219,1,576.55,1,1,1,3,Lost Customers
CUST_01854,135,2,615.74,2,2,1,5,At Risk
CUST_01855,415,1,832.53,1,1,2,4,Lost Customers
CUST_01856,94,1,455.35,3,1,1,5,At Risk
CUST_01857,99,2,6541.15,3,2,4,9,Potential Loyalists
CUST_01858,206,1,386.85,2,1,1,4,Lost Customers
CUST_01859,4,3,439.09,5,3,1,9,Potential Loyalists
CUST_01860,15,9,5794.23,5,5,4,14,Champions
CUST_01861,136,2,6888.34,2,2,4,8,Potential Loyalists
CUST_01862,202,2,568.4399999999999,2,2,1,5,At Risk
CUST_01863,192,3,9654.29,2,3,5,10,Loyal Customers
CUST_01864,133,7,29280.8,2,5,5,12,Loyal Customers
CUST_01865,321,2,2775.16,1,2,3,6,At Risk
CUST_01866,57,2,389.42,4,2,1,7,Potential Loyalists
CUST_01867,33,6,12011.859999999999,4,5,5,14,Champions
CUST_01868,126,1,457.71,2,1,1,4,Lost Customers
CUST_01869,66,6,10581.26,4,5,5,14,Champions
CUST_01870,27,4,2089.61,5,4,3,12,Loyal Customers
CUST_01871,37,1,141.71,4,1,1,6,At Risk
CUST_01872,82,6,4595.91,3,5,4,12,Loyal Customers
CUST_01873,168,5,7726.360000000001,2,4,5,11,Loyal Customers
CUST_01874,25,2,663.16,5,2,2,9,Potential Loyalists
CUST_01875,5,1,144.78,5,1,1,7,Potential Loyalists
CUST_01876,198,2,910.9699999999999,2,2,2,6,At Risk
CUST_01877,181,1,412.8,2,1,1,4,Lost Customers
CUST_01878,278,3,1441.95,1,3,2,6,At Risk
CUST_01879,106,2,3074.6499999999996,3,2,3,8,Potential Loyalists
CUST_01880,20,9,6982.0599999999995,5,5,5,15,Champions
CUST_01881,160,2,2979.64,2,2,3,7,Potential Loyalists
CUST_01882,7,10,24239.64,5,5,5,15,Champions
CUST_01883,128,2,695.1600000000001,2,2,2,6,At Risk
CUST_01884,9,9,5625.549999999999,5,5,4,14,Champions
CUST_01885,6,5,13013.22,5,4,5,14,Champions
CUST_01886,198,3,1737.68,2,3,3,8,Potential Loyalists
CUST_01887,36,9,10427.48,4,5,5,14,Champions
CUST_01888,191,6,5398.06,2,5,4,11,Loyal Customers
CUST_01889,171,1,9219.16,2,1,5,8,Potential Loyalists
CUST_01890,175,3,3495.2599999999998,2,3,3,8,Potential Loyalists
CUST_01891,108,5,995.5899999999999,3,4,2,9,Potential Loyalists
CUST_01892,153,3,1262.29,2,3,2,7,Potential Loyalists
CUST_01893,274,3,2745.5,1,3,3,7,Potential Loyalists
CUST_01894,135,2,682.23,2,2,2,6,At Risk
CUST_01895,65,3,2086.5,4,3,3,10,Loyal Customers
CUST_01896,7,5,8667.34,5,4,5,14,Champions
CUST_01897,67,2,239.35,4,2,1,7,Potential Loyalists
CUST_01898,306,2,603.26,1,2,1,4,Lost Customers
CUST_01899,171,1,101.52,2,1,1,4,Lost Customers
CUST_01900,14,1,791.76,5,1,2,8,Potential Loyalists
CUST_01901,63,4,8970.18,4,4,5,13,Champions
CUST_01902,21,7,2793.46,5,5,3,13,Champions
CUST_01903,11,3,6098.37,5,3,4,12,Loyal Customers
CUST_01904,17,8,7880.87,5,5,5,15,Champions
CUST_01905,93,2,1709.1000000000001,3,2,3,8,Potential Loyalists
CUST_01906,9,8,9490.36,5,5,5,15,Champions
CUST_01907,74,2,1263.55,3,2,2,7,Potential Loyalists
CUST_01908,11,3,789.36,5,3,2,10,Loyal Customers
CUST_01909,97,3,2626.53,3,3,3,9,Potential Loyalists
CUST_01910,110,2,2039.22,3,2,3,8,Potential Loyalists
CUST_01911,11,2,831.75,5,2,2,9,Potential Loyalists
CUST_01912,8,5,2976.9300000000003,5,4,3,12,Loyal Customers
CUST_01913,119,3,3296.04,3,3,3,9,Potential Loyalists
CUST_01914,158,7,5242.8,2,5,4,11,Loyal Customers
CUST_01915,142,1,616.06,2,1,1,4,Lost Customers
CUST_01916,124,3,499.64,2,3,1,6,At Risk
CUST_01917,101,4,3379.07,3,4,3,10,Loyal Customers
CUST_01918,140,2,1697.3400000000001,2,2,2,6,At Risk
CUST_01919,234,3,1175.38,1,3,2,6,At Risk
CUST_01920,143,3,594.79,2,3,1,6,At Risk
CUST_01921,117,2,2087.08,3,2,3,8,Potential Loyalists
CUST_01922,164,4,2102.04,2,4,3,9,Potential Loyalists
CUST_01923,92,2,5245.63,3,2,4,9,Potential Loyalists
CUST_01924,156,3,4940.56,2,3,4,9,Potential Loyalists
CUST_01925,47,9,6541.0,4,5,4,13,Champions
CUST_01926,139,1,2278.65,2,1,3,6,At Risk
CUST_01927,331,1,355.75,1,1,1,3,Lost Customers
CUST_01928,176,1,7538.75,2,1,5,8,Potential Loyalists
CUST_01929,9,1,405.76,5,1,1,7,Potential Loyalists
CUST_01930,12,6,9676.3,5,5,5,15,Champions
CUST_01931,36,6,8387.04,4,5,5,14,Champions
CUST_01932,79,2,330.92,3,2,1,6,At Risk
CUST_01933,49,6,5375.719999999999,4,5,4,13,Champions
CUST_01934,1,7,8146.610000000001,5,5,5,15,Champions
CUST_01935,47,8,10244.84,4,5,5,14,Champions
CUST_01936,110,3,2397.65,3,3,3,9,Potential Loyalists
CUST_01937,75,3,556.95,3,3,1,7,Potential Loyalists
CUST_01938,23,5,1807.8300000000002,5,4,3,12,Loyal Customers
CUST_01939,116,2,934.9399999999999,3,2,2,7,Potential Loyalists
CUST_01940,68,3,581.49,4,3,1,8,Potential Loyalists
CUST_01941,6,5,20414.829999999998,5,4,5,14,Champions
CUST_01942,6,3,3922.08,5,3,4,12,Loyal Customers
CUST_01943,10,9,5977.07,5,5,4,14,Champions
CUST_01944,111,5,4038.0,3,4,4,11,Loyal Customers
CUST_01945,276,1,2815.7,1,1,3,5,At Risk
CUST_01946,13,3,635.21,5,3,1,9,Potential Loyalists
CUST_01947,241,4,3670.04,1,4,4,9,Potential Loyalists
CUST_01948,244,3,1282.03,1,3,2,6,At Risk
CUST_01949,371,2,1671.3899999999999,1,2,2,5,At Risk
CUST_01950,319,1,184.2,1,1,1,3,Lost Customers
CUST_01951,102,3,2542.7799999999997,3,3,3,9,Potential Loyalists
CUST_01952,188,2,1124.04,2,2,2,6,At Risk
CUST_01953,65,2,163.35,4,2,1,7,Potential Loyalists
CUST_01954,95,3,1161.48,3,3,2,8,Potential Loyalists
CUST_01955,394,2,2883.65,1,2,3,6,At Risk
CUST_01956,418,1,264.19,1,1,1,3,Lost Customers
CUST_01957,42,3,868.6600000000001,4,3,2,9,Potential Loyalists
CUST_01958,91,1,1842.55,3,1,3,7,Potential Loyalists
CUST_01959,10,3,3693.63,5,3,4,12,Loyal Customers
CUST_01960,4,5,6368.47,5,4,4,13,Champions
CUST_01961,4,6,6723.740000000001,5,5,4,14,Champions
CUST_01962,22,6,3786.49,5,5,4,14,Champions
CUST_01963,76,3,4028.85,3,3,4,10,Loyal Customers
CUST_01964,30,3,4021.09,5,3,4,12,Loyal Customers
CUST_01965,245,1,1891.53,1,1,3,5,At Risk
CUST_01966,7,7,3696.6,5,5,4,14,Champions
CUST_01967,71,2,2159.79,4,2,3,9,Potential Loyalists
CUST_01968,241,1,915.6,1,1,2,4,Lost Customers
CUST_01969,80,2,2637.5600000000004,3,2,3,8,Potential Loyalists
